time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,time/total_timesteps,train/n_updates,train/clip_fraction,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/explained_variance,train/clip_range,train/approx_kl,train/loss,train/learning_rate,eval/std_reward,eval/mean_reward,eval/mean_ep_length
451,24.21224625,99,59.72,22,45056,210,0.024658203125,-0.004506681761267828,7.160106227360666,-2.1317191641777753,0.7969141155481339,0.1,0.0018471384,3.8139307498931885,3e-05,,,
453,25.254463689999998,103,58.7,23,47104,220,0.00146484375,-0.0026339118165196853,10.477759430930018,-2.124818577989936,0.7542798221111298,0.1,0.0009142017,2.2979931831359863,3e-05,,,
454,25.91205142,108,57.38,24,49152,230,0.005078125,-0.002792622987908544,11.339638880267739,-2.1150138240307568,0.7626994550228119,0.1,0.0012640131,6.585450649261475,3e-05,,,
,,,,,50000,240,0.00966796875,-0.003682637555175461,7.661061326507479,-2.0859620049595833,0.8037515580654144,0.1,0.0013461951,4.440727710723877,3e-05,23.245323014920277,-14.282150036252578,57.6
452,25.539433809999995,113,56.94,25,51200,,,,,,,,,,,,,
453,25.050559020000005,117,58.13,26,53248,250,0.01728515625,-0.0037026400405011373,6.330669149197638,-2.0985454507172108,0.8323712795972824,0.1,0.0014701078,3.2888848781585693,3e-05,,,
454,24.164641160000002,121,58.2,27,55296,260,0.000830078125,-0.0026408399047795684,7.21554823294282,-2.1215724378824232,0.8139153569936752,0.1,0.00090241554,2.9433422088623047,3e-05,,,
455,25.46451829,125,57.63,28,57344,270,0.030078125,-0.0037712399134761654,6.817998172156512,-2.1019613835960627,0.8350806534290314,0.1,0.002114075,2.3154244422912598,3e-05,,,
456,25.918196669999997,130,57.7,29,59392,280,0.010302734375,-0.003545518141618231,7.456697866879404,-2.056930975243449,0.8272062838077545,0.1,0.0013981283,1.538902759552002,3e-05,,,
,,,,,60000,290,0.01943359375,-0.0036691323570266833,7.2405494305305185,-2.099177670478821,0.8539687395095825,0.1,0.0017486642,3.7225708961486816,3e-05,18.787789284699056,-8.811164649708637,57.5
455,27.35221474,134,57.62,30,61440,,,,,,,,,,,,,
456,27.80565781,139,57.52,31,63488,300,0.015087890625,-0.003907635232826579,7.8619663210585715,-2.063652066513896,0.8409745544195175,0.1,0.0017792019,3.9064831733703613,3e-05,,,
456,27.19661664,143,57.57,32,65536,310,0.018212890625,-0.004344593789573992,7.7188293127343055,-2.065796024352312,0.8100783973932266,0.1,0.0016263443,1.4447110891342163,3e-05,,,
457,26.860400170000002,147,57.62,33,67584,320,0.008203125,-0.003612469659128692,5.952147837262601,-2.0726864036172628,0.8574571013450623,0.1,0.0011935699,5.521289825439453,3e-05,,,
458,27.434291710000004,152,58.54,34,69632,330,0.01484375,-0.00422505327842373,6.0374405075795945,-2.096430866792798,0.8529251217842102,0.1,0.0018016312,1.1978777647018433,3e-05,,,
,,,,,70000,340,0.016162109375,-0.004073456420155708,4.94139902042225,-2.084767946228385,0.8694360107183456,0.1,0.0014950589,0.37123632431030273,3e-05,15.047386790347435,-9.176090008191292,56.4
456,27.549546239999998,156,58.47,35,71680,,,,,,,,,,,,,
457,27.83842071,161,59.07,36,73728,350,0.02666015625,-0.004184322705987143,4.907032617833465,-2.0483600359410046,0.8992485776543617,0.1,0.001728517,0.4048749506473541,3e-05,,,
456,28.69231568,165,59.16,37,75776,360,0.011328125,-0.002293724357150495,4.814442198257893,-2.004087193310261,0.8633022457361221,0.1,0.0011969769,2.6257026195526123,3e-05,,,
457,29.336174630000002,170,59.24,38,77824,370,0.0091796875,-0.0041264086903538555,5.810689531359822,-2.012866584956646,0.8751681074500084,0.1,0.0014605472,0.5212312936782837,3e-05,,,
457,29.409219550000003,174,57.92,39,79872,380,0.008935546875,-0.0038679537407006136,5.153900402039289,-2.058083952590823,0.883645124733448,0.1,0.0012047593,1.8041408061981201,3e-05,,,
,,,,,80000,390,0.01083984375,-0.0032190925143368077,4.002343489509076,-2.0549040272831918,0.8850364089012146,0.1,0.0013468495,0.9298010468482971,3e-05,9.187118792179131,-2.5739574021764318,57.0
455,28.622072729999996,179,57.84,40,81920,,,,,,,,,,,,,
455,28.287273729999995,184,57.59,41,83968,400,0.005712890625,-0.0032848967541212913,4.433632025215775,-2.027780868113041,0.8863965198397636,0.1,0.001183708,0.8183846473693848,3e-05,,,
456,27.437824929999998,188,58.74,42,86016,410,0.028076171875,-0.005037362633447629,3.2245210505556314,-2.0585268761962654,0.9080131128430367,0.1,0.0020264918,0.800955593585968,3e-05,,,
456,27.88358615,192,58.11,43,88064,420,0.0115234375,-0.004170585150131956,3.0865920577198267,-2.0501654665917157,0.8904573023319244,0.1,0.0013645411,0.36403584480285645,3e-05,,,
,,,,,90000,430,0.025634765625,-0.005443152514635586,4.064700273796916,-2.0506853852421045,0.9107769578695297,0.1,0.0014105143,0.7995374798774719,3e-05,8.060839329575575,5.0441662048024885,59.3
455,27.95628064,197,57.84,44,90112,,,,,,,,,,,,,
456,28.90086608,201,57.67,45,92160,440,0.00732421875,-0.004188110645918642,3.3528821394778787,-2.048441103473306,0.8925877660512924,0.1,0.001164971,0.373483270406723,3e-05,,,
457,28.25688265000001,206,57.43,46,94208,450,0.0169921875,-0.0047718713174617735,3.2941627564840017,-2.023571849241853,0.9163747131824493,0.1,0.0015006457,1.4304351806640625,3e-05,,,
457,28.656396070000007,210,57.62,47,96256,460,0.016259765625,-0.003633365241694264,4.523873608466237,-2.0187546905130147,0.8525500744581223,0.1,0.0016527859,1.7909716367721558,3e-05,,,
458,30.04938813,214,57.53,48,98304,470,0.024658203125,-0.004862764054269064,3.4503172288648782,-2.026134142652154,0.9099658727645874,0.1,0.0017226171,1.6447423696517944,3e-05,,,
,,,,,100000,480,0.0208984375,-0.005301913510629674,4.00007934011519,-2.0263283126056195,0.921462245285511,0.1,0.0015583578,2.1227471828460693,3e-05,9.591628204460465,3.011261646736963,59.4
457,30.65519317999999,219,58.5,49,100352,,,,,,,,,,,,,
457,29.423004640000002,223,58.82,50,102400,490,0.0296875,-0.0061470091502997095,2.592845513066277,-2.0478079587221147,0.9104864671826363,0.1,0.0020516021,0.2625052332878113,3e-05,,,
458,27.576665669999997,228,59.01,51,104448,500,0.012939453125,-0.004953212477994384,2.144010682683438,-2.0379762895405293,0.9005408585071564,0.1,0.0017491067,1.4670425653457642,3e-05,,,
458,28.084873810000005,232,57.9,52,106496,510,0.01787109375,-0.005262462660175516,3.310554016008973,-2.0126679383218287,0.8883115947246552,0.1,0.0014128761,0.1646871119737625,3e-05,,,
459,30.10336949,236,57.35,53,108544,520,0.01171875,-0.003958002844592556,2.463726974185556,-1.98252127841115,0.9269174039363861,0.1,0.0010883277,0.5060091018676758,3e-05,,,
,,,,,110000,530,0.01435546875,-0.005031946503004292,3.1304502026177943,-1.9936617437750102,0.9143709093332291,0.1,0.0016036808,0.49312692880630493,3e-05,8.781506043668854,6.338453140006411,57.9
458,30.3269162,241,57.6,54,110592,,,,,,,,,,,,,
458,29.576652540000005,245,57.38,55,112640,540,0.0333984375,-0.005522073434258345,2.002424735110253,-2.0212754365056753,0.9319444447755814,0.1,0.0016136293,0.2577623426914215,3e-05,,,
459,28.16202806,249,58.16,56,114688,550,0.017041015625,-0.004988187343406026,2.2378957389853893,-1.9804214466363192,0.9096400067210197,0.1,0.0014924642,0.656538188457489,3e-05,,,
459,27.85405753,254,59.2,57,116736,560,0.013720703125,-0.004424782344358391,1.9968266841955482,-1.991232555359602,0.9023692086338997,0.1,0.001271277,0.8136127591133118,3e-05,,,
459,28.088292920000004,258,60.24,58,118784,570,0.01650390625,-0.005332296551205218,1.616573335789144,-2.031520282104611,0.9281436279416084,0.1,0.0017959157,0.15481692552566528,3e-05,,,
,,,,,120000,580,0.013623046875,-0.005586931845755316,2.470585934910923,-2.024317641556263,0.9128790944814682,0.1,0.0012246361,0.8039783239364624,3e-05,9.125456077848085,5.386351784479581,56.8
458,29.878852339999995,263,60.51,59,120832,,,,,,,,,,,,,
459,31.06953589,267,59.75,60,122880,590,0.01025390625,-0.005072717391158221,1.7805481950286777,-1.9936220847070216,0.93942079693079,0.1,0.0013962295,0.7313789129257202,3e-05,,,
459,31.50837694999999,271,58.1,61,124928,600,0.015625,-0.005589500631322153,2.2905361634679138,-2.0033776339143516,0.9377930127084255,0.1,0.0015349522,0.8712737560272217,3e-05,,,
460,30.928435129999997,275,57.36,62,126976,610,0.0125,-0.004670014818111667,2.2032706536352635,-1.9781855933368206,0.9279625564813614,0.1,0.0014215682,1.5258336067199707,3e-05,,,
460,29.7632253,280,55.81,63,129024,620,0.0150390625,-0.005029806154198013,1.619773936457932,-1.9773385781794786,0.9344320297241211,0.1,0.0015381561,0.6569660902023315,3e-05,,,
,,,,,130000,630,0.021728515625,-0.006069039153953781,1.6762286439538001,-1.9627079516649246,0.9382501393556595,0.1,0.0016443881,0.13988834619522095,3e-05,17.906615819502253,0.7854885537287501,58.2
459,29.981376880000003,285,57.4,64,131072,,,,,,,,,,,,,
460,29.555908459999998,289,57.23,65,133120,640,0.010302734375,-0.005292858603934292,1.7157050983980298,-1.9697760175913572,0.9306056797504425,0.1,0.0013960928,0.2118091583251953,3e-05,,,
460,28.76966277,293,58.37,66,135168,650,0.028369140625,-0.006366245779645396,1.746488053072244,-1.9522727157920599,0.9220814555883408,0.1,0.0017318579,0.5778040289878845,3e-05,,,
460,28.940592690000003,297,58.71,67,137216,660,0.027685546875,-0.006655310543283122,1.6737875522114336,-1.970339984819293,0.9346745535731316,0.1,0.0016967261,0.3419031500816345,3e-05,,,
461,30.433395390000005,302,58.34,68,139264,670,0.017236328125,-0.006508611069148173,1.987802208866924,-1.937144413217902,0.9340986162424088,0.1,0.0012572114,0.5990899205207825,3e-05,,,
,,,,,140000,680,0.022705078125,-0.007027362699591322,1.5721837121993303,-1.9788228489458561,0.9463685788214207,0.1,0.0017027275,0.34733280539512634,3e-05,14.79185712080727,2.6031180271219716,56.8
460,29.99803347,307,58.85,69,141312,,,,,,,,,,,,,
460,29.32645141,311,58.18,70,143360,690,0.017529296875,-0.005699039450337296,1.2657782116439193,-1.930355566740036,0.9291241466999054,0.1,0.0014013166,0.22805163264274597,3e-05,,,
460,28.553105789999996,315,57.99,71,145408,700,0.012451171875,-0.00563493241861579,1.2782942479941994,-1.9317811876535416,0.9338015466928482,0.1,0.0011304093,0.2084425985813141,3e-05,,,
461,29.560247609999998,319,57.52,72,147456,710,0.01552734375,-0.006310660364397336,2.0179051942657678,-1.9373305838555097,0.9056286364793777,0.1,0.0012918261,1.6469529867172241,3e-05,,,
461,30.124619969999994,323,56.86,73,149504,720,0.024462890625,-0.007515798833628651,1.2995378270279616,-1.9480913281440735,0.9407024048268795,0.1,0.0016362255,0.29384830594062805,3e-05,,,
,,,,,150000,730,0.0169921875,-0.006581857892524567,1.6950042876414955,-1.9272681802511216,0.9346228241920471,0.1,0.0012092609,0.6243764162063599,3e-05,12.994574513164887,2.414856998948971,60.2
461,30.888842219999997,328,55.96,74,151552,,,,,,,,,,,,,
461,30.256641620000003,332,56.16,75,153600,740,0.010302734375,-0.006296035898776609,1.5690029099117964,-1.905665558204055,0.9387198612093925,0.1,0.00096906815,0.6033930778503418,3e-05,,,
461,30.832593550000002,337,58.08,76,155648,750,0.016455078125,-0.007809055074176285,1.226507978560403,-1.9343903224915266,0.9406841062009335,0.1,0.0014513982,0.11265680938959122,3e-05,,,
461,30.108954699999998,341,59.26,77,157696,760,0.0484375,-0.009423156741831917,1.2250305477064103,-1.9416106905788184,0.9494067467749119,0.1,0.0021456107,0.13136553764343262,3e-05,,,
462,30.858858600000005,345,58.29,78,159744,770,0.023291015625,-0.0076764550853113175,1.3893092554528266,-1.9439795359969139,0.9414336793124676,0.1,0.0017817612,0.2711827754974365,3e-05,,,
,,,,,160000,780,0.02197265625,-0.0071056597589631565,1.4636386099271477,-1.9477447807788848,0.9333863109350204,0.1,0.0012313693,0.15916255116462708,3e-05,14.326382915663629,-3.624384887477479,57.0
461,29.61844201000001,350,58.66,79,161792,,,,,,,,,,,,,
461,29.447454910000005,355,58.87,80,163840,790,0.017529296875,-0.00692054810206173,1.3600992183201015,-1.9044278211891652,0.9346253052353859,0.1,0.0014604835,0.1876041293144226,3e-05,,,
461,29.87918335000001,359,59.63,81,165888,800,0.01640625,-0.0066655259288381785,1.5642048525623977,-1.883333022519946,0.9196341782808304,0.1,0.0013134056,0.32503312826156616,3e-05,,,
462,30.37848023,363,58.16,82,167936,810,0.024072265625,-0.006843964170548134,1.3487995406612754,-1.9085282456129788,0.9431131556630135,0.1,0.0014660644,0.24033287167549133,3e-05,,,
462,30.959582660000006,367,57.26,83,169984,820,0.012158203125,-0.0054625830714940095,1.287849027197808,-1.850647570937872,0.9401581212878227,0.1,0.0011254085,0.15308989584445953,3e-05,,,
,,,,,170000,830,0.015185546875,-0.007561318085208768,1.452916255639866,-1.8909133873879909,0.936580553650856,0.1,0.0013313259,0.524037778377533,3e-05,6.599667305012241,3.5251557019097546,57.1
461,30.093786670000004,372,57.57,84,172032,,,,,,,,,,,,,
462,30.534243670000006,376,57.74,85,174080,840,0.037841796875,-0.00920374683337286,1.0192848758772015,-1.9034951388835908,0.9409565515816212,0.1,0.0017665309,0.12727224826812744,3e-05,,,
462,30.40065353,380,57.39,86,176128,850,0.03271484375,-0.009070245748443995,1.341301610460505,-1.9003156799823047,0.9475182741880417,0.1,0.0020510852,0.11838698387145996,3e-05,,,
462,30.766670229999995,385,57.58,87,178176,860,0.01640625,-0.006490171400218969,1.4739666576031596,-1.8880198903381824,0.936246894299984,0.1,0.0012922584,0.17882724106311798,3e-05,,,
,,,,,180000,870,0.025830078125,-0.008969695880296058,1.4228599675465374,-1.917723524197936,0.9366621002554893,0.1,0.0014348063,0.26163560152053833,3e-05,8.052175046100993,6.978008227190784,61.5
461,30.2566849,390,58.37,88,180224,,,,,,,,,,,,,
461,30.360913580000002,394,58.88,89,182272,880,0.018896484375,-0.007480284178745933,1.041490251896903,-1.9292427852749825,0.9557088650763035,0.1,0.0012398367,0.13713543117046356,3e-05,,,
462,30.67307366,398,56.86,90,184320,890,0.02431640625,-0.007966905524153845,0.9844495460856706,-1.905943974107504,0.9562302902340889,0.1,0.0014253816,0.2127828150987625,3e-05,,,
462,29.581112150000003,403,57.69,91,186368,900,0.0265625,-0.007805013896722812,1.3927899851463734,-1.9056883160024882,0.9425230361521244,0.1,0.0015260876,0.17596425116062164,3e-05,,,
462,30.426662649999997,407,58.01,92,188416,910,0.01962890625,-0.00803278694365872,1.6626791126094758,-1.8880648400634528,0.8972578793764114,0.1,0.0012315391,0.30241578817367554,3e-05,,,
,,,,,190000,920,0.04462890625,-0.010630641912575811,1.3051652368158102,-1.9025115706026554,0.9529036805033684,0.1,0.001905279,0.17624248564243317,3e-05,12.975423364736942,2.388089044700842,54.5
461,30.798669120000003,412,59.06,93,190464,,,,,,,,,,,,,
462,31.37640873000001,416,59.54,94,192512,930,0.038525390625,-0.010139881421491737,0.84229770146776,-1.8742289919406177,0.9480077661573887,0.1,0.0018205496,0.05891351401805878,3e-05,,,
462,31.36872892,420,60.38,95,194560,940,0.04375,-0.009563178892130963,1.0726568416226656,-1.8768258396536113,0.9501635916531086,0.1,0.0019246724,0.11013351380825043,3e-05,,,
462,32.1889638,425,59.57,96,196608,950,0.03427734375,-0.00917754917027196,1.0060707519529388,-1.8983519945293665,0.9519677646458149,0.1,0.001896101,0.3618776798248291,3e-05,,,
462,31.637667360000005,429,58.74,97,198656,960,0.0365234375,-0.010968900922307512,0.8215777781326323,-1.877739790827036,0.964730903506279,0.1,0.0018324214,0.1901085376739502,3e-05,,,
,,,,,200000,970,0.036474609375,-0.010399690982740139,1.110835713101551,-1.8571404717862605,0.9430526867508888,0.1,0.0018643718,0.10044501721858978,3e-05,5.0184600349655915,8.95584638943458,52.6
462,30.45848263,434,57.12,98,200704,,,,,,,,,,,,,
462,30.003935010000006,438,57.25,99,202752,980,0.050830078125,-0.01126045428100042,1.1473494987469166,-1.8641452964395284,0.9387544803321362,0.1,0.0023642455,0.38102251291275024,3e-05,,,
462,31.086276099999996,442,57.37,100,204800,990,0.03994140625,-0.010163833887781948,1.0801755607593804,-1.8658776130527257,0.9554290100932121,0.1,0.0015200556,0.22296980023384094,3e-05,,,
462,31.82657256,447,57.39,101,206848,1000,0.028857421875,-0.008875137775612529,1.3181127914227546,-1.894051717594266,0.9394883885979652,0.1,0.0016544696,0.15002530813217163,3e-05,,,
462,32.21758334,451,57.0,102,208896,1010,0.021630859375,-0.007770493557472946,1.202734586969018,-1.8685075994580984,0.9446225538849831,0.1,0.0013128964,0.11648263037204742,3e-05,,,
,,,,,210000,1020,0.037841796875,-0.011117123253643512,1.2130106035619974,-1.8308112237602472,0.9435969404876232,0.1,0.0018890245,0.14090760052204132,3e-05,6.4819254559424735,16.60258996740729,58.9
461,31.81098042,456,57.27,103,210944,,,,,,,,,,,,,
462,32.37429512999999,460,57.18,104,212992,1030,0.045751953125,-0.010613476585422176,1.061654048692435,-1.8555669408291577,0.9522069916129112,0.1,0.0018248623,0.12225200980901718,3e-05,,,
462,32.186110750000005,465,58.2,105,215040,1040,0.044921875,-0.011188813374610617,0.9368315167259424,-1.8427052143961191,0.962955366820097,0.1,0.0019800197,0.1262018233537674,3e-05,,,
462,32.64883178,469,57.93,106,217088,1050,0.04970703125,-0.011450148171570617,0.9744451903970912,-1.8531233847141266,0.9526667967438698,0.1,0.0022063362,0.16443662345409393,3e-05,,,
462,32.89510074999999,473,58.71,107,219136,1060,0.0333984375,-0.010224739894329104,0.9869541198480875,-1.8368013009428978,0.9609895944595337,0.1,0.0018050415,0.11473381519317627,3e-05,,,
,,,,,220000,1070,0.04345703125,-0.012142891396797495,0.935337377525866,-1.842778941988945,0.9600007124245167,0.1,0.001967641,0.14047718048095703,3e-05,10.100594951197529,19.970830979499837,58.8
461,32.87016194,478,58.07,108,221184,,,,,,,,,,,,,
461,32.420820819999996,483,59.23,109,223232,1080,0.033740234375,-0.009225801118009257,1.2342787396162749,-1.8591720260679723,0.9445116706192493,0.1,0.0016038239,0.2989600896835327,3e-05,,,
462,32.37648886,487,59.52,110,225280,1090,0.0376953125,-0.009900948568974855,1.2108787113334984,-1.8626729935407638,0.951300110667944,0.1,0.0018839971,0.0875842422246933,3e-05,,,
462,32.760911899999996,491,59.18,111,227328,1100,0.047021484375,-0.011520938384637702,1.0066288257949054,-1.8458092700690032,0.9512213505804539,0.1,0.0020193525,0.15222901105880737,3e-05,,,
462,32.45952755,495,58.25,112,229376,1110,0.059228515625,-0.011420960428949911,0.9960039249621332,-1.8339152723550796,0.9608060643076897,0.1,0.0022336082,0.12448019534349442,3e-05,,,
,,,,,230000,1120,0.043115234375,-0.011093814867490438,0.9901419271947816,-1.872053573280573,0.946643628180027,0.1,0.0023720618,0.07548518478870392,3e-05,11.117542670885106,12.677269788731362,60.9
461,32.416022989999995,501,58.11,113,231424,,,,,,,,,,,,,
462,32.03129809,505,58.7,114,233472,1130,0.045654296875,-0.011915425527695334,1.1982936122454704,-1.899664294719696,0.9446285143494606,0.1,0.0019297339,0.4001334607601166,3e-05,,,
462,32.38977569,509,59.14,115,235520,1140,0.05439453125,-0.011095757870498347,0.8724584579002113,-1.9218771658837794,0.9619125202298164,0.1,0.0020278008,0.05716199427843094,3e-05,,,
462,33.34818675,513,58.89,116,237568,1150,0.0412109375,-0.01058980505913496,1.0473969045095146,-1.8586780350655316,0.9621798619627953,0.1,0.0021360503,0.13431648910045624,3e-05,,,
462,32.916646330000006,518,57.76,117,239616,1160,0.053369140625,-0.0117527268572303,0.9264021450420842,-1.861639777570963,0.9688504803925753,0.1,0.0020653855,0.133981391787529,3e-05,,,
,,,,,240000,1170,0.047900390625,-0.011225661690696142,1.119825150538236,-1.82183334864676,0.9455996192991734,0.1,0.0023777205,0.17041786015033722,3e-05,9.78895170508516,15.981233526213742,60.6
461,32.74853412,523,58.02,118,241664,,,,,,,,,,,,,
462,31.308778249999996,527,59.02,119,243712,1180,0.05634765625,-0.012587651400099275,1.07618174017407,-1.835924904793501,0.9592464156448841,0.1,0.002569647,0.23060554265975952,3e-05,,,
462,31.483854890000003,531,59.97,120,245760,1190,0.04296875,-0.011667905378271826,0.8573764324188232,-1.8714567959308623,0.9519350118935108,0.1,0.0019067206,0.12162916362285614,3e-05,,,
462,31.991639640000002,535,59.94,121,247808,1200,0.029248046875,-0.00933698597655166,1.1756727722473443,-1.8635463032871484,0.9412962086498737,0.1,0.0015235987,0.34851521253585815,3e-05,,,
462,32.567685340000004,540,59.12,122,249856,1210,0.063525390625,-0.013075192434189375,0.8616631000302732,-1.8646278042346238,0.9629548080265522,0.1,0.0027886801,0.17947037518024445,3e-05,,,
,,,,,250000,1220,0.05283203125,-0.012121570121234982,0.9729319748003036,-1.8742681484669448,0.9529870636761189,0.1,0.0019673996,0.17589613795280457,3e-05,11.971606362493816,15.910772620642152,61.6
461,32.69027964,545,59.45,123,251904,,,,,,,,,,,,,
462,32.471058019999994,549,59.34,124,253952,1230,0.04853515625,-0.010920749254728435,0.8985540120862424,-1.8282525852322578,0.9640094712376595,0.1,0.0024569028,0.07462583482265472,3e-05,,,
462,32.996046109999995,553,58.68,125,256000,1240,0.05908203125,-0.013623951050976756,0.9103283787379042,-1.893922755867243,0.9552720226347446,0.1,0.0020183409,0.1280982941389084,3e-05,,,
462,32.79908564,558,58.1,126,258048,1250,0.062158203125,-0.011990743314891006,0.8897884800564497,-1.904348322376609,0.9621446020901203,0.1,0.0027372292,0.07550254464149475,3e-05,,,
,,,,,260000,1260,0.043798828125,-0.01067581212373625,1.1283233531750738,-1.8818751648068428,0.9473958909511566,0.1,0.0020958586,0.09021971374750137,3e-05,13.50798560557286,13.540587034849825,58.4
461,32.169569970000005,562,57.68,127,260096,,,,,,,,,,,,,
462,32.34614231,567,57.91,128,262144,1270,0.049365234375,-0.011201167925901246,0.9028005843982101,-1.8877906560897828,0.9572252221405506,0.1,0.0024108249,0.1067124754190445,3e-05,,,
462,32.52143439,571,58.11,129,264192,1280,0.053173828125,-0.01058636940215365,0.8168012138456107,-1.8547990530729295,0.96592977643013,0.1,0.001951748,0.11524291336536407,3e-05,,,
462,33.718956490000004,575,58.76,130,266240,1290,0.04716796875,-0.010733801630703966,1.070149875478819,-1.8479333452880382,0.9556781388819218,0.1,0.0019877579,0.13148656487464905,3e-05,,,
462,34.41243607,579,57.72,131,268288,1300,0.0609375,-0.013443834027566482,0.8334967221133411,-1.8601228058338166,0.9680890589952469,0.1,0.0025823694,0.13695576786994934,3e-05,,,
,,,,,270000,1310,0.051025390625,-0.012209295725915581,0.8157439734786749,-1.8473857667297124,0.9669665470719337,0.1,0.0019756272,0.10147392004728317,3e-05,10.87434615776446,17.804874952307976,61.0
462,34.740378639999996,584,57.33,132,270336,,,,,,,,,,,,,
462,34.98552703,589,56.86,133,272384,1320,0.055810546875,-0.010979562929423991,0.9457001170143485,-1.8394231244921684,0.9673375748097897,0.1,0.002009073,0.08876927196979523,3e-05,,,
462,34.41266236,593,57.66,134,274432,1330,0.058935546875,-0.01272214465716388,1.0090437665581704,-1.815297194570303,0.9613878168165684,0.1,0.002695105,0.2575373351573944,3e-05,,,
462,33.49539534,597,57.96,135,276480,1340,0.045849609375,-0.010861171153374016,1.1000296446494757,-1.8441178321838378,0.9510805122554302,0.1,0.0019024943,0.10203433036804199,3e-05,,,
462,33.68078612000001,601,56.86,136,278528,1350,0.04052734375,-0.010819715893012472,1.1468540569767356,-1.8202136911451816,0.9432855769991875,0.1,0.0015493742,0.056386083364486694,3e-05,,,
,,,,,280000,1360,0.04609375,-0.011085331270442112,1.0583695533219726,-1.8304027114063501,0.9593307748436928,0.1,0.001971167,0.13908426463603973,3e-05,16.21210082381496,14.268883775429,55.1
462,33.33569978,606,56.34,137,280576,,,,,,,,,,,,,
462,33.7866919,611,58.4,138,282624,1370,0.065234375,-0.011984677599684801,0.8435205906629563,-1.8504325073212384,0.9658223912119865,0.1,0.0026008077,0.12346594780683517,3e-05,,,
462,34.31941826,615,58.77,139,284672,1380,0.050634765625,-0.012529592665669043,1.0589615490753204,-1.8495301283895969,0.9555440507829189,0.1,0.002285583,0.13329140841960907,3e-05,,,
462,33.837343790000006,619,58.35,140,286720,1390,0.06455078125,-0.014273791030427673,0.9375600913073867,-1.833794156089425,0.9638773016631603,0.1,0.0026461384,0.06974342465400696,3e-05,,,
462,34.32463732,623,56.99,141,288768,1400,0.060888671875,-0.012186489832674851,1.1043679281603545,-1.849380574002862,0.9434898383915424,0.1,0.002510557,0.14878706634044647,3e-05,,,
,,,,,290000,1410,0.0765625,-0.014458141808427171,0.8316992345731705,-1.8685532700270415,0.9706721138209105,0.1,0.003120429,0.07227639853954315,3e-05,10.030883553567623,17.749606358540884,59.5
462,33.97724514000001,628,57.03,142,290816,,,,,,,,,,,,,
462,35.12767237,632,57.04,143,292864,1420,0.067236328125,-0.013476925730356016,0.9311026676092297,-1.86118578389287,0.9626340642571449,0.1,0.0027886187,0.09614767879247665,3e-05,,,
462,35.29368833,637,57.3,144,294912,1430,0.063134765625,-0.013154302413749975,0.9639781751204282,-1.837525400519371,0.9686554595828056,0.1,0.002487956,0.37367793917655945,3e-05,,,
462,34.913350449999996,641,56.5,145,296960,1440,0.066650390625,-0.013179799873614683,1.265859170909971,-1.873506286740303,0.9545997567474842,0.1,0.002353085,0.11149314045906067,3e-05,,,
463,34.01658403,645,57.45,146,299008,1450,0.06826171875,-0.01203759057316347,0.9536015657242387,-1.8409628301858902,0.9661056660115719,0.1,0.0022448462,0.1664573699235916,3e-05,,,
,,,,,300000,1460,0.07978515625,-0.013878121234301943,0.8135976428166032,-1.8770830117166042,0.9668837115168571,0.1,0.0030160337,0.10685321688652039,3e-05,4.450657932439142,19.918516360510154,59.8
462,33.34605291,650,57.83,147,301056,,,,,,,,,,,,,
462,33.634883849999994,655,58.74,148,303104,1470,0.0556640625,-0.01244270825845888,1.0333655150374397,-1.8581421308219432,0.9414359778165817,0.1,0.0021340228,0.03476748988032341,3e-05,,,
462,34.559470469999994,659,57.53,149,305152,1480,0.073583984375,-0.013748409858089871,0.7781792499125004,-1.915368414670229,0.970318641513586,0.1,0.0026962294,0.07894372195005417,3e-05,,,
462,33.49175361,663,57.58,150,307200,1490,0.06572265625,-0.012472049858479295,1.0111080536618828,-1.873534681275487,0.966634027659893,0.1,0.002721691,0.09226927161216736,3e-05,,,
462,33.32473175999999,668,58.18,151,309248,1500,0.072412109375,-0.0155561643812689,1.1053308100439607,-1.8887999460101128,0.9398637153208256,0.1,0.0029809617,0.05117478221654892,3e-05,,,
,,,,,310000,1510,0.064599609375,-0.013112764148536371,0.9115882019279524,-1.8842316351830959,0.9577790386974812,0.1,0.0026157554,0.07855250686407089,3e-05,15.739639993136787,18.101784230884515,55.5
462,32.486432130000004,673,58.01,152,311296,,,,,,,,,,,,,
462,33.00417941,677,57.24,153,313344,1520,0.073193359375,-0.014391464296204503,0.8463566594989971,-1.885442615672946,0.9586323536932468,0.1,0.0029661302,0.21143487095832825,3e-05,,,
462,33.54506191,681,56.31,154,315392,1530,0.07265625,-0.013626582848519319,1.4453045859001576,-1.859393411129713,0.9428743608295918,0.1,0.0024049352,0.3378808796405792,3e-05,,,
462,34.51611772,685,56.99,155,317440,1540,0.074951171875,-0.013216601188469212,0.8452923660632223,-1.8885441891849042,0.9669108837842941,0.1,0.0025640132,0.08687638491392136,3e-05,,,
462,35.60398868,690,56.55,156,319488,1550,0.07685546875,-0.01374785042135045,0.854053030628711,-1.8882656581699848,0.9721089191734791,0.1,0.0031096458,0.08750194311141968,3e-05,,,
