rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,train/learning_rate,train/loss,train/clip_range,train/policy_gradient_loss,train/n_updates,train/value_loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/clip_fraction,eval/mean_ep_length,eval/std_reward,eval/mean_reward
,,,,2780000,,5e-05,-0.007204925641417503,0.1,-0.016227122643249457,6780,0.13613791152602062,0.01294696,0.9965448516886681,-1.508612072467804,0.2951171875,76.9,5.0959411670421675,49.70670472293183
47.55835091,403,77.96,679,2781184,6888,,,,,,,,,,,,,
47.45910111999999,403,78.47,680,2785280,6897,5e-05,-0.00297502800822258,0.1,-0.015472614555619657,6790,0.13781671518809163,0.01187177,0.9964390303939581,-1.4995198361575603,0.2826171875,,,
47.773666789999986,403,77.62,681,2789376,6907,5e-05,0.005055073648691177,0.1,-0.015192462837148923,6800,0.1339375458075665,0.012744242,0.9965950367040932,-1.5047828823328018,0.311083984375,,,
,,,,2790000,,5e-05,-0.011999115347862244,0.1,-0.014375301689869956,6810,0.10571900535724126,0.013213603,0.997136409394443,-1.4754692260175943,0.3031005859375,75.4,3.9452634771681656,50.4934540188044
48.20105089,403,76.6,682,2793472,6918,,,,,,,,,,,,,
48.21361106000001,403,77.48,683,2797568,6927,5e-05,-0.0007324684411287308,0.1,-0.015769231754529756,6820,0.12295166238327511,0.01097488,0.9968707514926791,-1.493246728181839,0.2843017578125,,,
,,,,2800000,,5e-05,-0.009453361853957176,0.1,-0.01649103575036861,6830,0.10035250131622889,0.014123559,0.996946002356708,-1.4877476625144481,0.3084716796875,75.9,4.159273213777948,50.657100719883616
47.36793951000001,403,78.79,684,2801664,6938,,,,,,,,,,,,,
48.20402314999999,403,77.72,685,2805760,6948,5e-05,-0.007156233303248882,0.1,-0.017453232012485387,6840,0.10739879884058609,0.01293749,0.9968983086291701,-1.5027842346578837,0.3091552734375,,,
48.778588559999996,403,76.92,686,2809856,6957,5e-05,-0.0026887767016887665,0.1,-0.016060576899326405,6850,0.11566702079144306,0.012460589,0.9973323906306177,-1.4570284470915795,0.29560546875,,,
,,,,2810000,,5e-05,0.03800489380955696,0.1,-0.015131044724694221,6860,0.14129579441505485,0.012759991,0.9959269110113382,-1.4653355855494739,0.30380859375,80.9,4.484244171404274,48.88274828649233
47.64738944999999,403,79.41,687,2813952,6968,,,,,,,,,,,,,
48.44775373000002,403,79.36,688,2818048,6978,5e-05,0.0015968848019838333,0.1,-0.011796581519593018,6870,0.10441750012687408,0.014801192,0.9965451275929809,-1.484588948637247,0.3153564453125,,,
,,,,2820000,,5e-05,0.004200810566544533,0.1,-0.015569571828382322,6880,0.11447996415081434,0.013028393,0.9968760292977095,-1.4570232357829809,0.2946533203125,77.7,4.496428868738562,50.59793080124805
48.221912520000004,403,79.1,689,2822144,6989,,,,,,,,,,,,,
46.79693341,403,80.09,690,2826240,6999,5e-05,0.005811998620629311,0.1,-0.015227218496147544,6890,0.11710281769628636,0.0133444145,0.9966944516636431,-1.4750683709979058,0.2962890625,,,
,,,,2830000,,5e-05,-0.00762379914522171,0.1,-0.016470889298216208,6900,0.10524888282525353,0.014215189,0.9968026962596923,-1.4827562630176545,0.3111083984375,74.4,4.941501233851905,49.37742754703619
47.249669950000005,403,79.08,691,2830336,7009,,,,,,,,,,,,,
47.76552287,403,79.14,692,2834432,7019,5e-05,0.003600750118494034,0.1,-0.015046890386292944,6910,0.10070514744147659,0.013756294,0.9973443124908954,-1.4714593213051557,0.3198486328125,,,
47.95699223,403,78.71,693,2838528,7029,5e-05,-0.01201757974922657,0.1,-0.014578053963487037,6920,0.11559353191405534,0.0120178815,0.996893979376182,-1.5005315452814103,0.31396484375,,,
,,,,2840000,,5e-05,-0.009727721102535725,0.1,-0.013723632844630629,6930,0.1017024243134074,0.012160472,0.996830629883334,-1.485892204195261,0.3080810546875,82.2,5.073466113965597,48.34609171847655
47.971170010000016,403,77.49,694,2842624,7040,,,,,,,,,,,,,
48.33210341,403,77.45,695,2846720,7049,5e-05,-0.00881882943212986,0.1,-0.015393489999405574,6940,0.09635473934467882,0.013422201,0.9972098947037011,-1.4870623409748078,0.3091552734375,,,
,,,,2850000,,5e-05,-0.007446566596627235,0.1,-0.015197770092345308,6950,0.10626341655151919,0.013702931,0.9970897214952856,-1.4665451522916555,0.31728515625,78.2,4.128573117269814,49.091910101749484
47.788616999999995,403,78.42,696,2850816,7060,,,,,,,,,,,,,
47.220294889999984,403,79.78,697,2854912,7070,5e-05,-0.004479153081774712,0.1,-0.01658106560789747,6960,0.10538605284527876,0.012364072,0.9971503051929176,-1.4874595407396556,0.31875,,,
46.98797073000001,403,80.93,698,2859008,7080,5e-05,-0.00443059578537941,0.1,-0.016189486935036256,6970,0.11703248908161186,0.012576779,0.9962263514753431,-1.4874519906938075,0.2941650390625,,,
,,,,2860000,,5e-05,-0.007517829537391663,0.1,-0.01650368621922098,6980,0.08612360490369611,0.012947752,0.9974229340441525,-1.4994615454226732,0.3169677734375,77.2,4.283536135610944,50.267329568135416
47.75700919,403,80.63,699,2863104,7091,,,,,,,,,,,,,
47.801251189999995,403,79.42,700,2867200,7100,5e-05,-0.004575694911181927,0.1,-0.014733113936381414,6990,0.10013321152073332,0.011817075,0.9973299738485366,-1.4880547195672988,0.2960693359375,,,
,,,,2870000,,5e-05,-0.004212608560919762,0.1,-0.01403040137302014,7000,0.12156300388742239,0.012499357,0.9959046496078372,-1.466405837982893,0.298486328125,78.5,6.192764731724116,47.59464765440616
47.33060165,403,79.05,701,2871296,7111,,,,,,,,,,,,,
48.66431051000001,403,77.43,702,2875392,7121,5e-05,0.0002481583505868912,0.1,-0.016139659298642074,7010,0.12360888781258836,0.013991642,0.9968374527525157,-1.4477769378572702,0.2711669921875,,,
48.77778377,403,77.02,703,2879488,7130,5e-05,0.004043644294142723,0.1,-0.015487622944056057,7020,0.09147307453094981,0.011857063,0.9979467149823904,-1.4685456056147814,0.3105224609375,,,
,,,,2880000,,5e-05,0.004333138465881348,0.1,-0.013822994462680071,7030,0.138787268626038,0.012952078,0.9958872427232563,-1.4705944884568454,0.294970703125,75.1,4.16584263004314,50.12118593873841
48.419428399999994,403,78.23,704,2883584,7141,,,,,,,,,,,,,
47.735218849999995,403,78.4,705,2887680,7151,5e-05,0.005597051233053207,0.1,-0.014904847592697478,7040,0.1115121765411459,0.012532545,0.997121287509799,-1.4797829434275627,0.305615234375,,,
,,,,2890000,,5e-05,0.016493797302246094,0.1,-0.015896838286425918,7050,0.11872577691683546,0.013680512,0.9962815043982118,-1.5005669824779033,0.31474609375,83.5,6.0103988603752,46.52344611753519
47.61755532,403,78.05,706,2891776,7162,,,,,,,,,,,,,
48.417059009999996,403,78.05,707,2895872,7172,5e-05,-0.005806367844343185,0.1,-0.015344659106995095,7060,0.10276029902161099,0.015623976,0.9970277973916382,-1.4749015055596828,0.3036376953125,,,
48.362703069999995,403,78.4,708,2899968,7181,5e-05,-0.009765632450580597,0.1,-0.016216274621183403,7070,0.10150183259393089,0.011340337,0.9973019317258149,-1.4975062903016805,0.322412109375,,,
,,,,2900000,,5e-05,0.00013629719614982605,0.1,-0.016645089461962925,7080,0.11365614343667403,0.014754973,0.9968209515791386,-1.4907051369547843,0.3210693359375,75.4,3.590233634312997,49.94137750604486
48.5701893,403,76.84,709,2904064,7192,,,,,,,,,,,,,
48.29527048999999,403,77.22,710,2908160,7202,5e-05,-0.011556904762983322,0.1,-0.016497829766012728,7090,0.10284550092183053,0.014932461,0.9969855963718146,-1.4855307821184396,0.3394775390625,,,
,,,,2910000,,5e-05,-0.0063288211822509766,0.1,-0.017282741924282162,7100,0.11301421647076496,0.012550447,0.9967909383121878,-1.4937272474169732,0.3220703125,78.9,3.5768101498560676,50.54252149986538
48.142366769999995,403,77.32,711,2912256,7213,,,,,,,,,,,,,
48.80291605999999,403,77.58,712,2916352,7222,5e-05,0.0007609650492668152,0.1,-0.01484195532539161,7110,0.11028761810739525,0.013735519,0.9971870442386717,-1.4663804188370704,0.308837890625,,,
,,,,2920000,,5e-05,0.011615531519055367,0.1,-0.016610658683566724,7120,0.1402833108615596,0.011641022,0.9964441473130137,-1.4572707306593657,0.286474609375,78.6,6.836604634641187,47.80640949704611
48.91896672,403,77.94,713,2920448,7233,,,,,,,,,,,,,
47.76409953000001,403,77.35,714,2924544,7243,5e-05,-0.013393063098192215,0.1,-0.01294042912813893,7130,0.10550179591518827,0.012365008,0.9970473402645439,-1.4715913508087397,0.3138671875,,,
47.088895940000015,403,77.78,715,2928640,7253,5e-05,-0.02064378187060356,0.1,-0.01772400018380722,7140,0.12589428430073896,0.013539677,0.9960999994073063,-1.468598223105073,0.3189697265625,,,
,,,,2930000,,5e-05,-0.0007373746484518051,0.1,-0.014976260432740673,7150,0.13171350564807655,0.013413271,0.9963437754195184,-1.4680453594774008,0.30615234375,81.1,3.4556250071716046,47.28122956259729
47.57142476999999,403,78.64,716,2932736,7264,,,,,,,,,,,,,
48.48293342,403,77.32,717,2936832,7273,5e-05,-0.01948174089193344,0.1,-0.016568255041784143,7160,0.1102252060896717,0.012911556,0.9970388882793486,-1.460483057051897,0.314892578125,,,
,,,,2940000,,5e-05,0.0035157427191734314,0.1,-0.014799713683896699,7170,0.10381351499236188,0.014927145,0.9973419480957091,-1.4647115338593721,0.3318359375,84.0,2.191557670069868,44.29961479298279
48.45046020000001,403,77.24,718,2940928,7284,,,,,,,,,,,,,
48.00297274,403,77.98,719,2945024,7294,5e-05,-0.01714736595749855,0.1,-0.017189508283263422,7180,0.10173638252890668,0.016244516,0.9975634401198477,-1.494836025685072,0.3390380859375,,,
47.97037987000001,403,77.89,720,2949120,7303,5e-05,0.002443566918373108,0.1,-0.01584098168241326,7190,0.11552255664719269,0.014547469,0.996406773570925,-1.4519090689718723,0.302587890625,,,
,,,,2950000,,5e-05,-0.010506165213882923,0.1,-0.01563140739235678,7200,0.10174351310706697,0.013001394,0.9970703744329512,-1.480971871688962,0.3277099609375,84.3,4.206574558334753,46.25711976111739
47.87125504999999,403,77.82,721,2953216,7314,,,,,,,,,,,,,
48.026863569999996,403,78.06,722,2957312,7324,5e-05,0.0047411248087882996,0.1,-0.016208491355064324,7210,0.11902695899480023,0.013835548,0.996427554404363,-1.4463030204176903,0.30595703125,,,
,,,,2960000,,5e-05,-0.011243455111980438,0.1,-0.016338734290911816,7220,0.0972080644336529,0.01424059,0.997607704019174,-1.464716200903058,0.3315185546875,73.7,4.6162729876761315,50.02635753862224
47.86978735000002,403,78.87,723,2961408,7335,,,,,,,,,,,,,
47.93027317,403,78.68,724,2965504,7344,5e-05,-0.006156595423817635,0.1,-0.01789437079714844,7230,0.10980837706010789,0.013648231,0.9969952730461955,-1.4596150040626525,0.3056396484375,,,
47.866879950000005,403,77.91,725,2969600,7354,5e-05,0.005221951752901077,0.1,-0.014640781515481649,7240,0.10659161002840847,0.017238624,0.9972017984837294,-1.452062863856554,0.326025390625,,,
,,,,2970000,,5e-05,0.004545079544186592,0.1,-0.016410267727042082,7250,0.12435275599127635,0.011195123,0.9967700373381376,-1.4329966466873885,0.2956787109375,75.1,5.66971194640742,47.49148275009121
47.58006290000001,403,78.18,726,2973696,7365,,,,,,,,,,,,,
48.14586896,403,78.11,727,2977792,7375,5e-05,-0.012006538920104504,0.1,-0.015596842718150584,7260,0.14619869164307603,0.012966212,0.9962384554091841,-1.4233382374048233,0.300390625,,,
,,,,2980000,,5e-05,-0.01796085573732853,0.1,-0.014983326905348805,7270,0.09533642787137069,0.013546198,0.9976193925831467,-1.4011459976434708,0.298193359375,78.1,5.237781690957874,49.398125586436336
48.16798732999999,403,77.66,728,2981888,7386,,,,,,,,,,,,,
47.97884575000001,403,78.64,729,2985984,7395,5e-05,-0.010716039687395096,0.1,-0.014600196699757362,7280,0.10458916335483082,0.012773558,0.9974444671534002,-1.4231728546321392,0.311572265625,,,
,,,,2990000,,5e-05,-0.024364586919546127,0.1,-0.01377183581062127,7290,0.08609278223593719,0.011804227,0.9973893936257809,-1.3952813252806664,0.3337158203125,81.0,5.638889334313675,47.53876740223693
48.31007846000001,403,79.52,730,2990080,7406,,,,,,,,,,,,,
48.59619693,403,78.89,731,2994176,7416,5e-05,-0.012226790189743042,0.1,-0.014606010814168258,7300,0.09862138655153103,0.013164516,0.997444930486381,-1.4012717876583338,0.3147216796875,,,
48.36705439,403,77.36,732,2998272,7426,5e-05,-0.005119636654853821,0.1,-0.01557882978231646,7310,0.08246793756843544,0.013314128,0.9978422850836068,-1.3933860953897237,0.3005859375,,,
,,,,3000000,,5e-05,0.004549972712993622,0.1,-0.015488278804696165,7320,0.12182491455459968,0.012842108,0.9960621437057853,-1.4080300524830818,0.297314453125,79.7,4.729013339396293,47.50657363005061
48.36586119,403,76.57,733,3002368,7437,,,,,,,,,,,,,
49.23135108,403,76.97,734,3006464,7446,5e-05,-0.00516415573656559,0.1,-0.01383057283310336,7330,0.1319978284824174,0.013847413,0.9966260064393282,-1.3935550544410944,0.29873046875,,,
,,,,3010000,,5e-05,0.0001243390142917633,0.1,-0.01475735668791458,7340,0.10711928529199213,0.012198147,0.9972085359040648,-1.3905396655201911,0.3003662109375,76.9,4.774659181179156,49.31065479940382
48.552801419999994,403,77.67,735,3010560,7457,,,,,,,,,,,,,
48.81965091,403,78.44,736,3014656,7467,5e-05,0.013402806594967842,0.1,-0.015112734255671967,7350,0.14739065927860792,0.013032852,0.9955028761178255,-1.4115899555385112,0.280712890625,,,
49.60969623,403,76.73,737,3018752,7477,5e-05,-0.015072546899318695,0.1,-0.014573982812726172,7360,0.10694520230754279,0.011981271,0.9975942329037935,-1.3977985192090272,0.2943603515625,,,
,,,,3020000,,5e-05,-0.01024181954562664,0.1,-0.014969339987146668,7370,0.09697956068557687,0.013251174,0.997517401818186,-1.3909307274967433,0.335986328125,75.0,4.573751440437869,50.35638433261995
48.48407905,403,77.75,738,3022848,7487,,,,,,,,,,,,,
47.18414848999999,403,80.84,739,3026944,7497,5e-05,0.004713857546448708,0.1,-0.015532754971354734,7380,0.11946315612294711,0.0128002865,0.9964852067641914,-1.4238230343908072,0.3066650390625,,,
,,,,3030000,,5e-05,-0.007332231849431992,0.1,-0.01420246644411236,7390,0.12488267034641468,0.012795065,0.9964178544469178,-1.4145446617156268,0.300048828125,73.9,6.73576171240483,49.89773680431141
48.15866766999999,403,78.61,740,3031040,7508,,,,,,,,,,,,,
49.28395380000002,403,77.16,741,3035136,7518,5e-05,-0.004346039146184921,0.1,-0.015359137774066767,7400,0.11150100610102527,0.013483688,0.9978030533529818,-1.3992264974862336,0.3284423828125,,,
49.09760601999999,403,78.64,742,3039232,7527,5e-05,-0.004539720714092255,0.1,-0.015546640360844322,7410,0.11123716271249577,0.013063796,0.9972723361570388,-1.3806385919451714,0.312158203125,,,
,,,,3040000,,5e-05,-0.017737150192260742,0.1,-0.015848058770643547,7420,0.09499187984038145,0.012601705,0.9977920902892947,-1.3860344331711532,0.302392578125,83.8,2.88708409930711,49.00333445665593
49.41289775,403,77.87,743,3043328,7538,,,,,,,,,,,,,
48.86788238,403,78.16,744,3047424,7548,5e-05,-0.015776317566633224,0.1,-0.017226183916500305,7430,0.08680832266109065,0.014168186,0.9974831186700612,-1.3808791127055884,0.331396484375,,,
,,,,3050000,,5e-05,-0.01827450655400753,0.1,-0.016126721933687804,7440,0.10259366764803417,0.01176995,0.9976591242011636,-1.3841050662100316,0.2731689453125,80.1,5.329159737527291,48.682621656520595
48.604319909999994,403,78.43,745,3051520,7559,,,,,,,,,,,,,
48.697746130000006,403,77.6,746,3055616,7568,5e-05,-0.007247798144817352,0.1,-0.015107900391740259,7450,0.11095892846933567,0.012482714,0.9967203496489674,-1.3797730904072523,0.312841796875,,,
48.97573206999999,403,76.65,747,3059712,7578,5e-05,-0.005942691117525101,0.1,-0.016208133136387914,7460,0.10152082162676379,0.012128843,0.9974251014646143,-1.3719901412725448,0.3263427734375,,,
,,,,3060000,,5e-05,-0.0049499087035655975,0.1,-0.014432796806795522,7470,0.12030901243269909,0.015126715,0.9967843473423272,-1.370875271037221,0.28935546875,79.5,4.3474752870903375,49.23402046399825
47.90318218,403,77.48,748,3063808,7589,,,,,,,,,,,,,
48.49423171,403,77.7,749,3067904,7599,5e-05,0.01182699203491211,0.1,-0.014952317770075751,7480,0.12141804634011351,0.016213192,0.9965463478583843,-1.3775276631116866,0.28916015625,,,
,,,,3070000,,5e-05,-0.006115736439824104,0.1,-0.015076479610434035,7490,0.10933983377180993,0.012559405,0.9968932664487511,-1.3499873701483012,0.3062744140625,83.3,5.047194019368728,46.42555620857253
48.74764472,403,77.59,750,3072000,7610,,,,,,,,,,,,,
49.09490243000001,403,77.58,751,3076096,7619,5e-05,-0.0076637063175439835,0.1,-0.014070912636088905,7500,0.1027656651858706,0.0134931775,0.9973550455179065,-1.3481022041290998,0.304296875,,,
,,,,3080000,,5e-05,-0.010436822660267353,0.1,-0.014738427207339555,7510,0.11412687062402256,0.012842776,0.9968765152152628,-1.3581304494291544,0.3017822265625,83.4,8.319781241854127,46.43190273605386
49.142574240000016,403,77.72,752,3080192,7630,,,,,,,,,,,,,
49.42060604,403,76.92,753,3084288,7640,5e-05,0.002389371395111084,0.1,-0.014168444133247249,7520,0.12120801723212934,0.0124204485,0.9969289619475603,-1.3527116563171149,0.2961181640625,,,
48.92413417999999,403,78.54,754,3088384,7649,5e-05,0.0022418219596147537,0.1,-0.015375268435309408,7530,0.09672896931879223,0.01220911,0.9974938784725964,-1.3450296018272638,0.3122802734375,,,
,,,,3090000,,5e-05,-0.00866885855793953,0.1,-0.01645069717342267,7540,0.09815040383837186,0.014396992,0.9975349744781852,-1.3613951966166495,0.2995361328125,78.3,3.1678968807322163,51.53119916240799
48.81781275,403,78.54,755,3092480,7660,,,,,,,,,,,,,
49.034994839999996,403,77.72,756,3096576,7670,5e-05,-0.0017524324357509613,0.1,-0.014259492736164248,7550,0.10803842589957639,0.012282595,0.9971129454206675,-1.3609394155442716,0.28935546875,,,
,,,,3100000,,5e-05,-0.0018270183354616165,0.1,-0.014743827100028284,7560,0.11049916378105991,0.01320911,0.9972099259030074,-1.3327680490911007,0.287890625,79.3,5.119124204762751,48.473145434811656
49.04996970000001,403,77.38,757,3100672,7681,,,,,,,,,,,,,
48.392283879999994,403,78.96,758,3104768,7691,5e-05,-0.0027178432792425156,0.1,-0.01572238120716065,7570,0.10155105773592368,0.014717378,0.9968989242333919,-1.361601261422038,0.317236328125,,,
49.38810113999999,403,77.99,759,3108864,7701,5e-05,-0.006872817873954773,0.1,-0.01600991334853461,7580,0.11312501024804078,0.013836451,0.997399988817051,-1.3354478180408478,0.2813232421875,,,
,,,,3110000,,5e-05,-0.009364964440464973,0.1,-0.01465921627714124,7590,0.11885779243311845,0.013985208,0.9967759500723332,-1.3110961388796567,0.2986083984375,75.1,4.097421590926992,50.36302755121131
49.117632660000005,403,78.03,760,3112960,7711,,,,,,,,,,,,,
48.626771639999994,403,78.82,761,3117056,7721,5e-05,-0.00644432008266449,0.1,-0.014705355074693217,7600,0.10279469543602318,0.015345196,0.9971539936959743,-1.3570666555315256,0.325146484375,,,
,,,,3120000,,5e-05,0.008037816733121872,0.1,-0.013043439170360216,7610,0.10585724427364766,0.016049819,0.9971052894834429,-1.3476985447108745,0.3157470703125,76.3,5.355226501979474,50.695758774983034
48.70036724,403,78.75,762,3121152,7732,,,,,,,,,,,,,
49.06742126,403,78.4,763,3125248,7742,5e-05,-0.016731608659029007,0.1,-0.014340107281168458,7620,0.10109699988097418,0.01446092,0.9975378287490457,-1.3322750505059957,0.3072998046875,,,
49.94082836999999,403,77.82,764,3129344,7751,5e-05,-0.006566749885678291,0.1,-0.01497239455638919,7630,0.10776120762457139,0.014653621,0.9968101144768298,-1.3298285022377967,0.305126953125,,,
,,,,3130000,,5e-05,0.005975216627120972,0.1,-0.01499798039367306,7640,0.09414895650115795,0.012058416,0.9977396088652313,-1.3385557435452937,0.3042724609375,74.1,5.163116086665728,50.928629894265704
50.39173185,403,77.07,765,3133440,7762,,,,,,,,,,,,,
