time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_len_mean,train/learning_rate,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/loss,train/clip_range,train/clip_fraction,train/value_loss,eval/mean_ep_length,eval/mean_reward
3678,376,21.3959098,1540096,418,93.27,3e-05,3750,-2.493688115477562,-0.01981789537676377,0.004162958,0.2133326,2.682068109512329,0.1,0.165234375,12.023761746287345,,
3688,377,21.16572227,1544192,418,93.77,3e-05,3760,-2.489033231139183,-0.020956750051118432,0.004268178,0.44108003,1.5544692277908325,0.1,0.1714599609375,10.47020214498043,,
3697,378,20.65001466,1548288,418,93.13,3e-05,3770,-2.49019418656826,-0.020263303484534846,0.0046810443,0.42782843,1.7966288328170776,0.1,0.1865478515625,10.075139491260051,,
3707,379,21.148687770000002,1552384,418,94.53,3e-05,3780,-2.472703513503075,-0.01620565292505489,0.003500083,0.47976148,2.7759528160095215,0.1,0.13798828125,15.5051209166646,,
,,,1556480,,,3e-05,3790,-2.4735847279429435,-0.019075309034087697,0.0041472195,0.61061776,1.4063161611557007,0.1,0.1602294921875,8.554346317052842,90.0,21.76736068725586
3718,380,22.72198922,1556480,418,94.62,,,,,,,,,,,,
3727,381,22.17786992,1560576,418,94.23,3e-05,3800,-2.5074931249022483,-0.020990350213833154,0.00464824,0.5516936,1.7251923084259033,0.1,0.1936279296875,9.06206838786602,,
3737,382,21.353269149999996,1564672,418,95.04,3e-05,3810,-2.48087297976017,-0.02007762225330225,0.004389328,0.6076827,1.5797145366668701,0.1,0.1801025390625,10.0356835141778,,
3747,383,20.31488816,1568768,418,93.94,3e-05,3820,-2.5087183877825736,-0.019619573339878116,0.0047220495,0.67857206,1.1982375383377075,0.1,0.1830078125,7.5767585068941115,,
3756,384,20.088113290000003,1572864,418,94.42,3e-05,3830,-2.477598787844181,-0.018247552921820898,0.0043020686,0.53124845,1.707777976989746,0.1,0.1710205078125,12.811300060153007,,
3766,385,20.06098143,1576960,418,94.05,3e-05,3840,-2.5000340387225153,-0.01833771418023389,0.0038253258,0.6579567,2.5744166374206543,0.1,0.158984375,13.12250221222639,,
3776,386,21.340615860000003,1581056,418,93.23,3e-05,3850,-2.4814032927155494,-0.019599435947020537,0.004038786,0.56637335,1.400536298751831,0.1,0.158154296875,9.285518445074558,,
3785,387,22.126396830000004,1585152,418,94.26,3e-05,3860,-2.524367992579937,-0.018894639416248537,0.0044617425,0.49582422,1.1384974718093872,0.1,0.1863037109375,8.727546140551567,,
3795,388,22.476894089999995,1589248,418,93.42,3e-05,3870,-2.498936726152897,-0.018491719695157373,0.004102968,0.5611189,1.7589071989059448,0.1,0.160595703125,10.775768235325813,,
3805,389,22.979918789999992,1593344,418,93.28,3e-05,3880,-2.477178555727005,-0.01947610377392266,0.0037364506,0.28887194,1.803499698638916,0.1,0.1500244140625,10.482415352761745,,
,,,1597440,,,3e-05,3890,-2.4846620962023733,-0.02177266271901317,0.004781868,0.4608237,1.065688967704773,0.1,0.2007080078125,6.019793520122766,92.6,19.98514289855957
3815,390,22.63195683,1597440,418,93.92,,,,,,,,,,,,
3825,391,20.86813381,1601536,418,95.15,3e-05,3900,-2.5143605783581733,-0.021392870019190012,0.005047908,0.5733706,1.0086431503295898,0.1,0.20498046875,6.846991817653179,,
3834,392,20.16734108,1605632,418,94.12,3e-05,3910,-2.503286898136139,-0.019256435237912227,0.003921881,0.5838146,2.3463220596313477,0.1,0.1612060546875,11.566083624958992,,
3844,393,19.874865,1609728,418,92.72,3e-05,3920,-2.496007227897644,-0.019098176345869432,0.0041184956,0.5889205,1.787890911102295,0.1,0.16591796875,9.939125944674014,,
3854,394,20.17715883,1613824,418,93.11,3e-05,3930,-2.480300524830818,-0.01889282559714047,0.004063406,0.6657058,1.6286743879318237,0.1,0.1529541015625,9.6345648214221,,
3863,395,21.15094347,1617920,418,92.8,3e-05,3940,-2.4958236664533615,-0.017672822962049396,0.0040157246,0.35832548,2.1400647163391113,0.1,0.15771484375,14.46276040226221,,
3873,396,21.40463667,1622016,418,93.29,3e-05,3950,-2.484068362414837,-0.020208796704537235,0.0042624595,0.5381743,1.4951772689819336,0.1,0.173779296875,9.74857805967331,,
3882,397,22.08078572999999,1626112,418,92.79,3e-05,3960,-2.488259497284889,-0.019409442682808732,0.0041136555,0.61822927,1.7413253784179688,0.1,0.17041015625,10.363910871744157,,
3892,398,22.60160822,1630208,418,91.5,3e-05,3970,-2.4683793395757676,-0.019239197485148907,0.003941129,0.46170175,1.9736756086349487,0.1,0.1682373046875,11.908408592641354,,
3902,399,22.759954710000006,1634304,418,91.38,3e-05,3980,-2.479365552961826,-0.020184923555643764,0.0048145866,0.4821983,1.5303770303726196,0.1,0.195458984375,9.902851733565331,,
,,,1638400,,,3e-05,3990,-2.493883614242077,-0.019164282872225158,0.0038871001,0.63961625,1.534239649772644,0.1,0.178271484375,10.306554779410362,91.0,19.65292911529541
3912,400,23.13296216,1638400,418,92.88,,,,,,,,,,,,
3922,401,22.253178879999997,1642496,418,93.5,3e-05,4000,-2.4658513933420183,-0.020588074359693564,0.004700121,0.47011805,1.5918681621551514,0.1,0.1852294921875,9.930313611030579,,
3931,402,20.82885481,1646592,418,94.22,3e-05,4010,-2.4589443027973177,-0.016623331197479274,0.0036673541,0.5927873,1.7017028331756592,0.1,0.1488525390625,13.052436436712743,,
3941,403,21.50471009,1650688,418,93.43,3e-05,4020,-2.4903549388051034,-0.020779126725392415,0.0048018727,0.66622096,1.4129014015197754,0.1,0.1871826171875,8.994787573814392,,
3950,404,22.827822120000004,1654784,418,92.17,3e-05,4030,-2.48742563277483,-0.018807459602248854,0.0046064984,0.20440662,2.0195653438568115,0.1,0.178662109375,11.47122915238142,,
3960,405,23.25558105,1658880,418,91.45,3e-05,4040,-2.4431700721383094,-0.021112679754151032,0.004980254,0.42865068,1.3702424764633179,0.1,0.1982421875,10.436059330403804,,
3970,406,23.351070359999998,1662976,418,91.31,3e-05,4050,-2.432368643581867,-0.02005434341117507,0.0039338665,0.47350603,1.5154105424880981,0.1,0.174755859375,10.210027667880059,,
3979,407,22.145429149999995,1667072,418,91.72,3e-05,4060,-2.4767474263906477,-0.020778555510332808,0.0046722787,0.543875,1.5124170780181885,0.1,0.1874755859375,9.207272912561894,,
3989,408,21.84044895,1671168,418,92.3,3e-05,4070,-2.4686917319893835,-0.020450409098702948,0.0048051924,0.46787953,1.1337459087371826,0.1,0.1911865234375,7.613059318065643,,
3998,409,21.451301959999995,1675264,418,93.7,3e-05,4080,-2.4709644451737405,-0.02023633077624254,0.004103799,0.528594,1.7288179397583008,0.1,0.1744384765625,10.207021415233612,,
,,,1679360,,,3e-05,4090,-2.4465407505631447,-0.016755411349004136,0.0037645977,0.6129815,1.7594715356826782,0.1,0.145947265625,12.63055028617382,91.2,20.470103454589843
4009,410,21.471794109999998,1679360,418,94.08,,,,,,,,,,,,
4018,411,21.995703419999995,1683456,418,93.69,3e-05,4100,-2.454059714078903,-0.020066163782030345,0.004915833,0.54280615,1.2939832210540771,0.1,0.18876953125,7.6252151221036915,,
4028,412,22.593630479999998,1687552,418,94.29,3e-05,4110,-2.462959235906601,-0.02144697893236298,0.0049410295,0.60646546,1.226410984992981,0.1,0.198388671875,7.115652579069137,,
4038,413,22.009632239999995,1691648,418,93.61,3e-05,4120,-2.433824335038662,-0.020302976816310547,0.005289275,0.46073097,0.8153502941131592,0.1,0.2091064453125,6.3206370830535885,,
4047,414,22.096590759999994,1695744,418,93.15,3e-05,4130,-2.442708346247673,-0.020549821367603728,0.005244054,0.58612955,1.2768090963363647,0.1,0.2107177734375,7.778383626043796,,
4057,415,22.662337459999993,1699840,418,91.98,3e-05,4140,-2.4562410712242126,-0.02156712783034891,0.004810907,0.49761015,0.9265369176864624,0.1,0.2003173828125,7.410121403634548,,
4067,416,22.107373289999995,1703936,418,92.71,3e-05,4150,-2.4610557854175568,-0.01922614180657547,0.003794731,0.47777683,1.683688759803772,0.1,0.1543701171875,12.063258929550647,,
4076,417,21.71200658,1708032,418,93.82,3e-05,4160,-2.4802521497011183,-0.021076645333232592,0.00474304,0.3313985,1.4119974374771118,0.1,0.198388671875,8.16050027012825,,
4086,418,21.997009999999996,1712128,418,93.83,3e-05,4170,-2.4650963068008425,-0.019704079089569858,0.004485485,0.49667126,1.587992787361145,0.1,0.19169921875,9.429352661967277,,
4095,419,22.323145349999994,1716224,419,92.49,3e-05,4180,-2.430702196061611,-0.019859490609087517,0.0041630454,0.37457263,1.8005322217941284,0.1,0.171533203125,10.347339808940887,,
,,,1720320,,,3e-05,4190,-2.4413745209574698,-0.02006537517881952,0.003957602,0.54048353,1.4701389074325562,0.1,0.172119140625,9.69154816865921,94.6,27.083874130249022
4106,420,22.652737669999997,1720320,418,92.81,,,,,,,,,,,,
4116,421,22.108165009999997,1724416,418,94.38,3e-05,4200,-2.4471374437212945,-0.019736997125437482,0.004666517,0.49466074,1.5679905414581299,0.1,0.175341796875,9.96284449249506,,
4125,422,22.658655620000005,1728512,418,94.64,3e-05,4210,-2.47147656083107,-0.017936528159771113,0.0038524403,0.5152046,1.5140641927719116,0.1,0.15302734375,10.306879733502864,,
4135,423,23.16999817,1732608,418,93.35,3e-05,4220,-2.4410455733537675,-0.02011472154117655,0.0036891948,0.56225467,1.4513654708862305,0.1,0.161328125,8.636119897663594,,
4145,424,23.08588644,1736704,418,93.28,3e-05,4230,-2.4470001101493835,-0.019342259038239717,0.0040688245,0.51114416,2.1247336864471436,0.1,0.1726318359375,9.898059417307376,,
4154,425,22.01569905,1740800,418,93.61,3e-05,4240,-2.4454190358519554,-0.0201706089254003,0.0048183203,0.55466515,1.2386817932128906,0.1,0.1875732421875,6.693009105324745,,
4164,426,20.969219470000002,1744896,419,93.5,3e-05,4250,-2.482931135594845,-0.019141574065724854,0.003895928,0.60689414,2.4270529747009277,0.1,0.17041015625,12.686998495459557,,
4173,427,21.63831006,1748992,419,93.22,3e-05,4260,-2.467602197825909,-0.019167118947370908,0.0040080016,0.5545939,1.910036325454712,0.1,0.17626953125,10.780670580267905,,
4183,428,22.728249160000004,1753088,419,91.7,3e-05,4270,-2.4611282274127007,-0.020419913134537636,0.0042423,0.5311205,2.0543205738067627,0.1,0.172509765625,10.979316620528698,,
4192,429,23.111656819999997,1757184,419,91.53,3e-05,4280,-2.4774545982480047,-0.020806878866278567,0.00535203,0.6331855,1.1944670677185059,0.1,0.2087890625,6.350443707406521,,
,,,1761280,,,3e-05,4290,-2.4291709467768667,-0.02106711615488166,0.004803786,0.57616556,0.9107465147972107,0.1,0.2130859375,7.378146018087864,95.2,23.763611793518066
4203,430,22.841384039999998,1761280,418,92.3,,,,,,,,,,,,
4213,431,24.207873470000003,1765376,419,93.4,3e-05,4300,-2.455346117913723,-0.020099182179546916,0.0044691237,0.62365365,1.4542268514633179,0.1,0.1910400390625,7.422820420563221,,
4222,432,24.796229580000002,1769472,419,94.37,3e-05,4310,-2.42055808454752,-0.02139063305367017,0.0051750694,0.6804911,0.8727983832359314,0.1,0.203125,5.318263678997755,,
4232,433,23.34952961,1773568,419,94.68,3e-05,4320,-2.4608324497938154,-0.019224620913155376,0.0046792254,0.47334766,1.0796388387680054,0.1,0.1834228515625,7.845480227470398,,
4242,434,22.846657080000004,1777664,419,94.58,3e-05,4330,-2.451923060417175,-0.020630289043765515,0.004788338,0.5608542,1.9147961139678955,0.1,0.1771240234375,8.657638765871525,,
4251,435,23.058790970000004,1781760,419,94.29,3e-05,4340,-2.450323188304901,-0.021517751665669493,0.0051229685,0.52772796,0.7187703251838684,0.1,0.2083251953125,5.582795856893062,,
4261,436,23.34373966,1785856,419,94.54,3e-05,4350,-2.4545317962765694,-0.020397900193347595,0.004368623,0.3830672,1.1418017148971558,0.1,0.1982421875,6.815588825941086,,
4271,437,23.012473219999997,1789952,419,94.18,3e-05,4360,-2.452821247279644,-0.0210969781386666,0.0044807466,0.52716076,1.1253644227981567,0.1,0.1921142578125,7.7172604843974115,,
4280,438,22.122783320000003,1794048,419,92.83,3e-05,4370,-2.476479360461235,-0.019157608873501885,0.0040495507,0.44379824,1.322835087776184,0.1,0.164892578125,10.23960989266634,,
4290,439,21.98172687,1798144,419,92.11,3e-05,4380,-2.431820313632488,-0.020549830059462693,0.0040280493,0.61783254,1.2827134132385254,0.1,0.183447265625,8.33360778093338,,
,,,1802240,,,3e-05,4390,-2.4497862100601195,-0.020359740988351405,0.0040349057,0.6061111,1.1835576295852661,0.1,0.16748046875,8.201961360871792,92.0,25.40663948059082
4300,440,21.79855944,1802240,419,92.67,,,,,,,,,,,,
4310,441,21.59061962,1806336,419,95.28,3e-05,4400,-2.463332273066044,-0.0214310265124368,0.0049246117,0.5481402,1.2973331212997437,0.1,0.204052734375,9.329367926716804,,
4320,442,22.33297565,1810432,419,93.69,3e-05,4410,-2.4600351944565775,-0.02070683825877495,0.0047049606,0.6346741,1.1002702713012695,0.1,0.1989990234375,6.977091489732265,,
4329,443,22.966238869999998,1814528,419,92.33,3e-05,4420,-2.4678622782230377,-0.02028654199966695,0.004079797,0.36104512,1.6338611841201782,0.1,0.1823974609375,10.831495758891105,,
4339,444,22.917784499999993,1818624,419,93.07,3e-05,4430,-2.4515934035182,-0.021884584648068993,0.005068735,0.66698647,1.1158409118652344,0.1,0.2075439453125,6.718012873828411,,
4348,445,22.98517534,1822720,419,93.2,3e-05,4440,-2.4404049277305604,-0.01863197341153864,0.0048742658,0.6042473,1.3852185010910034,0.1,0.1733642578125,8.58245866894722,,
4358,446,23.260254019999998,1826816,419,93.7,3e-05,4450,-2.470759727060795,-0.02015040605328977,0.0044911476,0.5833349,1.1493487358093262,0.1,0.16943359375,9.845323233306408,,
4368,447,23.493883070000006,1830912,419,92.94,3e-05,4460,-2.4687251791357996,-0.019863098952919246,0.0046193367,0.54395247,1.2639319896697998,0.1,0.1719482421875,7.679021222889423,,
4377,448,22.89725033,1835008,419,94.3,3e-05,4470,-2.441644686460495,-0.01958475176943466,0.004122561,0.5372928,1.2971831560134888,0.1,0.1814697265625,9.906316819787026,,
4387,449,22.699170709999994,1839104,419,94.66,3e-05,4480,-2.4345729857683183,-0.020279210632725152,0.0044454383,0.51049125,1.476584792137146,0.1,0.17626953125,7.712894997745752,,
,,,1843200,,,3e-05,4490,-2.436654879152775,-0.021543324978847523,0.0046170615,0.3060243,1.2251392602920532,0.1,0.1916748046875,8.864065700769425,89.4,27.58335151672363
4398,450,22.718676370000004,1843200,419,93.56,,,,,,,,,,,,
4407,451,23.32124476,1847296,419,92.76,3e-05,4500,-2.44781096726656,-0.017776755584054626,0.0038565341,0.34276676,3.0283639430999756,0.1,0.1561767578125,16.600790816545487,,
4417,452,23.440473710000003,1851392,419,93.43,3e-05,4510,-2.465150225162506,-0.018881502334261314,0.004419303,0.5100495,1.008909821510315,0.1,0.166162109375,8.193419525027275,,
4426,453,23.98386555,1855488,419,92.08,3e-05,4520,-2.4489660263061523,-0.021545320106815778,0.0045071584,0.5509733,1.2001347541809082,0.1,0.195703125,7.025467158854008,,
4436,454,24.536625550000004,1859584,419,91.86,3e-05,4530,-2.416923241317272,-0.019278910217690282,0.0043568155,0.5791964,1.468698263168335,0.1,0.1724853515625,8.817983117699622,,
4446,455,23.490314609999995,1863680,419,92.55,3e-05,4540,-2.4549150869250296,-0.0195237952262687,0.004397956,0.55947995,1.3577548265457153,0.1,0.1758056640625,9.478873372077942,,
4455,456,21.93463685,1867776,419,93.05,3e-05,4550,-2.4561580762267115,-0.019910807578708046,0.0046684137,0.60311294,1.1579596996307373,0.1,0.1773681640625,8.638054779171943,,
4465,457,22.473210629999997,1871872,419,92.21,3e-05,4560,-2.450613595545292,-0.01940916111052502,0.0039406302,0.4693808,1.603218913078308,0.1,0.1654052734375,9.38454511165619,,
4474,458,21.499608040000002,1875968,419,92.8,3e-05,4570,-2.4629615172743797,-0.01853256709582638,0.003970195,0.39628482,2.069016218185425,0.1,0.1613037109375,13.734862527251243,,
4484,459,23.44695981,1880064,419,91.88,3e-05,4580,-2.45956052839756,-0.019926230906276033,0.0046000495,0.5551526,1.4293715953826904,0.1,0.16962890625,9.038939982652664,,
,,,1884160,,,3e-05,4590,-2.4550287559628488,-0.019391596340574323,0.004297936,0.39670986,1.0802229642868042,0.1,0.1690185546875,7.251954838633537,93.6,22.27213888168335
4494,460,24.19557147,1884160,419,91.65,,,,,,,,,,,,
4504,461,23.510846750000006,1888256,419,94.12,3e-05,4600,-2.4513659685850144,-0.02205751683068229,0.0051276684,0.55808747,0.8797818422317505,0.1,0.2173828125,6.211635991185903,,
4514,462,22.65556959,1892352,419,94.5,3e-05,4610,-2.4473725870251655,-0.019917688853456638,0.004435192,0.5975637,1.4612181186676025,0.1,0.180712890625,8.381103372573852,,
4523,463,22.57001948,1896448,419,93.65,3e-05,4620,-2.435095003247261,-0.018816900909587275,0.0041693244,0.5580409,1.8337572813034058,0.1,0.164111328125,11.46844779253006,,
4533,464,22.7852675,1900544,419,93.77,3e-05,4630,-2.4278145641088487,-0.0200865519051149,0.004342448,0.6015338,1.618363857269287,0.1,0.18154296875,8.038909254968166,,
4543,465,22.63618516,1904640,419,93.73,3e-05,4640,-2.448713648319244,-0.018044346428359857,0.004303502,0.35468394,1.5414949655532837,0.1,0.156201171875,9.609080290794372,,
4552,466,22.8693716,1908736,419,93.82,3e-05,4650,-2.4645124062895776,-0.021898098723613656,0.0045528356,0.6283077,1.4695795774459839,0.1,0.20107421875,7.798204550147057,,
4562,467,22.402563119999996,1912832,419,94.32,3e-05,4660,-2.42684073895216,-0.019820846876245923,0.004101473,0.52505755,1.5859103202819824,0.1,0.1638671875,8.96977036446333,,
4572,468,21.877372750000003,1916928,419,94.29,3e-05,4670,-2.4174080178141595,-0.021004668543173465,0.0050868304,0.67516583,1.0202773809432983,0.1,0.200146484375,6.664657039940357,,
4581,469,22.036021660000003,1921024,419,94.64,3e-05,4680,-2.4377965942025184,-0.020283962195389905,0.004711496,0.50702727,1.143061876296997,0.1,0.1824462890625,7.691219535470009,,
,,,1925120,,,3e-05,4690,-2.4296063855290413,-0.021896406589075924,0.005360269,0.4700085,0.7434736490249634,0.1,0.213330078125,5.5227582164108755,94.8,17.263036608695984
4592,470,22.8591441,1925120,419,94.34,,,,,,,,,,,,
4601,471,23.3777866,1929216,419,92.45,3e-05,4700,-2.4131940990686416,-0.02245933892299945,0.005216744,0.5518327,0.7259083390235901,0.1,0.2093017578125,5.842450004070997,,
4611,472,23.834316089999998,1933312,419,92.39,3e-05,4710,-2.3772529169917105,-0.018280273952404967,0.0041242763,0.5358082,1.3006973266601562,0.1,0.157568359375,9.327738571166993,,
4621,473,22.892334249999998,1937408,419,93.74,3e-05,4720,-2.4277884677052497,-0.019153023909893818,0.0042746267,0.47521013,1.0342849493026733,0.1,0.185009765625,8.826129466295242,,
4631,474,22.841798449999995,1941504,419,94.16,3e-05,4730,-2.408023063838482,-0.017821801485843024,0.003902244,0.6719109,1.4811134338378906,0.1,0.1500244140625,9.521526072919368,,
4640,475,23.85271663,1945600,419,93.97,3e-05,4740,-2.4002264991402624,-0.017746410258405378,0.003926057,0.47573173,2.1839516162872314,0.1,0.1450927734375,12.086421321332455,,
4650,476,23.03408587,1949696,419,93.82,3e-05,4750,-2.425604227185249,-0.018748096481431276,0.0040835957,0.63198805,1.1541130542755127,0.1,0.17861328125,8.211561554670334,,
4659,477,23.228622559999998,1953792,419,92.83,3e-05,4760,-2.4483711630105973,-0.021004841761896386,0.0052356212,0.6572072,0.9665893316268921,0.1,0.20498046875,6.203543744981289,,
4669,478,23.191852550000004,1957888,419,93.09,3e-05,4770,-2.408826532959938,-0.020934835902880877,0.0049488065,0.68370855,1.1804662942886353,0.1,0.192041015625,5.891683719307184,,
4679,479,22.89200597,1961984,419,94.68,3e-05,4780,-2.4055117100477217,-0.02075593067565933,0.0046629803,0.532694,1.7762129306793213,0.1,0.191259765625,10.208292371034622,,
,,,1966080,,,3e-05,4790,-2.407744874060154,-0.020542608889809345,0.0049742307,0.6330731,1.2460203170776367,0.1,0.1870849609375,7.442267869412899,94.6,22.424914169311524
4689,480,22.66056846,1966080,419,93.31,,,,,,,,,,,,
4699,481,21.627885460000005,1970176,419,94.09,3e-05,4800,-2.4347925812005995,-0.018721528333844616,0.0038008336,0.49918145,1.812393069267273,0.1,0.159326171875,11.908690963685512,,
4709,482,21.10533961,1974272,419,94.8,3e-05,4810,-2.434845657646656,-0.01768087413511239,0.004028364,0.36860132,1.7736937999725342,0.1,0.1545654296875,10.88787781894207,,
4718,483,23.58516405,1978368,419,94.16,3e-05,4820,-2.413510872423649,-0.020603419342660346,0.0045953803,0.4325127,1.0813406705856323,0.1,0.1861328125,8.840265586972237,,
4728,484,23.55974131,1982464,419,94.75,3e-05,4830,-2.4046006575226784,-0.01895096221996937,0.00455494,0.59615016,1.3609836101531982,0.1,0.169482421875,9.444946447014809,,
4738,485,23.219519620000007,1986560,419,95.36,3e-05,4840,-2.428914000093937,-0.021468420879682527,0.0052158176,0.6773294,1.196017861366272,0.1,0.2041748046875,6.494828379154205,,
4747,486,23.577230330000003,1990656,419,94.25,3e-05,4850,-2.4218948155641558,-0.0197611791518284,0.004450027,0.22165376,1.0374094247817993,0.1,0.188623046875,8.958096297085286,,
4757,487,23.72392813,1994752,419,93.26,3e-05,4860,-2.4320072144269944,-0.020832897728541865,0.0049271286,0.593392,1.3060240745544434,0.1,0.2037109375,7.554610295593738,,
4767,488,22.756221340000003,1998848,419,94.2,3e-05,4870,-2.4157821223139764,-0.022110173557302916,0.0050949324,0.67115253,0.783474326133728,0.1,0.2188232421875,5.5820209316909315,,
4776,489,22.95407573,2002944,419,93.2,3e-05,4880,-2.4117445230484007,-0.020071138349885588,0.004871226,0.63891417,1.020337700843811,0.1,0.179296875,7.714237987995148,,
,,,2007040,,,3e-05,4890,-2.3990189895033835,-0.021370453177951276,0.004679575,0.49844867,1.2587449550628662,0.1,0.20537109375,8.994929575920105,93.2,25.761647987365723
4787,490,24.134710539999997,2007040,419,92.56,,,,,,,,,,,,
4796,491,24.83913647,2011136,419,92.1,3e-05,4900,-2.4000681966543196,-0.018985904744477013,0.0047316337,0.51675355,1.094807505607605,0.1,0.18662109375,8.279849022626877,,
4806,492,24.88890002,2015232,419,91.32,3e-05,4910,-2.409818708896637,-0.02022211035800865,0.0047632447,0.6102109,1.2326864004135132,0.1,0.1953369140625,7.977917855232954,,
4815,493,24.917893559999996,2019328,419,91.47,3e-05,4920,-2.38940289914608,-0.021352900318743196,0.00484767,0.5541953,0.7043943405151367,0.1,0.1993896484375,5.782908566296101,,
4825,494,24.237081189999994,2023424,419,93.46,3e-05,4930,-2.408057802915573,-0.02096024057100294,0.0050998423,0.5970157,0.8345980644226074,0.1,0.2010009765625,6.759422732889652,,
4835,495,23.154748810000005,2027520,419,94.17,3e-05,4940,-2.3851590290665627,-0.020261539753118996,0.0050710225,0.57944393,1.232267141342163,0.1,0.213330078125,7.069303087890148,,
4844,496,23.11547506999999,2031616,419,92.78,3e-05,4950,-2.436056856811047,-0.021495783876162022,0.0047494033,0.36413878,1.4133070707321167,0.1,0.2029296875,9.119375090301038,,
4854,497,23.41997614,2035712,419,92.09,3e-05,4960,-2.4150574997067453,-0.019061219738796355,0.0042498047,0.56780744,1.6334344148635864,0.1,0.1754638671875,9.006496582925319,,
4863,498,23.822924089999994,2039808,419,93.59,3e-05,4970,-2.443729054927826,-0.018781880248570814,0.0039942577,0.61652935,1.8439462184906006,0.1,0.1663330078125,10.082129871845245,,
4873,499,23.754525689999994,2043904,419,94.16,3e-05,4980,-2.4203031837940214,-0.01870728270005202,0.0043053227,0.5898428,1.5289123058319092,0.1,0.164892578125,9.73150044977665,,
,,,2048000,,,3e-05,4990,-2.438747462630272,-0.020090933599567505,0.0041638417,0.56149673,1.3540513515472412,0.1,0.172900390625,9.713343688845635,85.2,31.501125717163085
4884,500,23.066387130000003,2048000,419,93.81,,,,,,,,,,,,
4893,501,22.896137829999997,2052096,419,93.09,3e-05,5000,-2.4365816727280616,-0.019297351827844977,0.004379873,0.48605138,2.5879502296447754,0.1,0.16865234375,12.164176358282566,,
4903,502,23.729211730000003,2056192,419,93.0,3e-05,5010,-2.4336981177330017,-0.02068853623641189,0.0043499116,0.57802397,1.923687219619751,0.1,0.1784423828125,9.325821870565415,,
4912,503,23.54218422,2060288,419,93.71,3e-05,5020,-2.4039790078997614,-0.020899570590700023,0.0056357775,0.46215677,0.9670861959457397,0.1,0.2119873046875,6.624521264433861,,
4922,504,22.47028317,2064384,419,95.1,3e-05,5030,-2.4287573650479315,-0.022653066321799996,0.005000336,0.51493675,1.110333800315857,0.1,0.216552734375,6.409720639884472,,
